CONTROL_NUMBER,CARD_PROM_12,CHILDREN,DONOR_AGE,FILE_CARD_GIFT,FREQUENCY_STATUS_97NK,INCOME_GROUP,LAST_GIFT_AMT,LIFETIME_CARD_PROM,LIFETIME_GIFT_AMOUNT,LIFETIME_GIFT_COUNT,LIFETIME_MAX_GIFT_AMT,LIFETIME_MIN_GIFT_AMT,LIFETIME_PROM,MEDIAN_HOME_VALUE,MEDIAN_HOUSEHOLD_INCOME,MONTHS_SINCE_FIRST_GIFT,MONTHS_SINCE_LAST_GIFT,MONTHS_SINCE_LAST_PROM_RESP,NUMBER_PROM_12,PCT_ATTRIBUTE1,PCT_ATTRIBUTE2,PCT_ATTRIBUTE3,PCT_ATTRIBUTE4,PCT_OWNER_OCCUPIED,PEP_STAR,PER_CAPITA_INCOME,RECENT_AVG_CARD_GIFT_AMT,RECENT_AVG_GIFT_AMT,RECENT_CARD_RESPONSE_COUNT,RECENT_CARD_RESPONSE_PROP,RECENT_RESPONSE_COUNT,RECENT_RESPONSE_PROP,RECENT_STAR_STATUS,WEALTH_RATING,WEALTH_RATING_MISSING,MONTHS_SINCE_LAST_PROM_RESP_MISSING,DONOR_AGE_MISSING,DONOR_GENDER_F,DONOR_GENDER_M,DONOR_GENDER_U,HOME_OWNER_H,HOME_OWNER_U,RECENCY_STATUS_96NK_A,RECENCY_STATUS_96NK_E,RECENCY_STATUS_96NK_F,RECENCY_STATUS_96NK_L,RECENCY_STATUS_96NK_N,RECENCY_STATUS_96NK_S,SES_1,SES_2,SES_3,SES_4,SES_?,URBANICITY_?,URBANICITY_C,URBANICITY_R,URBANICITY_S,URBANICITY_T,URBANICITY_U
175908,1.7918,0.0,-3.4657,3.0007,3.0,1.7471,3.3262,3.6165,5.7691,3.5447,3.9847,3.1577,4.491,8.0585,6.2934,5.1522,-2.5724,3.3673,2.7183,2.7794,-3.2189,3.3757,4.5066,-3.6594,1.0,10.2813,1.9459,3.1419,2.1628,0.2094,2.3272,0.2746,2.2834,1.5587,1,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
73528,1.7918,3.0,-2.3026,2.8958,1.0,1.3186,3.6332,3.643,5.8979,3.4541,3.9041,3.2393,4.5455,8.0162,5.989,5.1048,-2.587,3.4012,2.7183,2.7794,-3.9005,4.0297,4.0003,-4.0576,1.0,9.8892,2.7726,3.491,1.7396,0.1053,1.8325,0.0998,2.1758,2.3752,0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
127498,1.9459,0.0,-4.3694,2.5725,1.0,2.276,4.2882,3.1444,5.8119,3.1192,4.438,3.57,4.1776,8.1349,5.8889,4.7433,-1.839,3.6109,2.7183,2.7794,-3.9512,3.8763,3.9242,-4.573,0.0,10.0977,3.9318,4.0131,1.7396,0.1337,1.8325,0.1249,2.1758,2.5458,0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
161425,1.9459,2.0,-4.1109,2.6461,3.0,1.9078,3.4915,2.9552,5.6141,3.1625,3.7979,3.1577,3.9162,8.0354,5.7004,4.4045,-2.4239,3.4657,2.7183,2.7794,-3.9318,3.644,4.1209,-4.4047,1.0,9.1637,2.1972,3.2315,2.0406,0.357,2.1101,0.2231,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
180262,1.9459,2.0,-3.6376,2.839,1.0,1.9078,3.7573,3.5027,5.7938,3.282,4.0002,3.2393,4.4214,8.0553,6.0014,4.9545,-2.3312,3.4965,2.7822,2.9502,-3.7842,3.5903,4.1045,-4.2023,0.0,9.7662,2.9444,3.5784,1.9014,0.2005,1.8325,0.1115,2.1758,2.4641,0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
152151,1.9459,3.0,-3.4657,2.5725,1.0,1.8942,4.1718,3.408,6.0192,3.282,4.3387,3.2393,4.397,8.1985,5.6937,4.8269,-2.587,3.4012,2.7822,3.0012,-3.5264,3.8121,3.9043,-4.573,0.0,9.7694,0.0,4.0744,1.5465,0.0,1.8325,0.0871,2.1758,2.0481,0,0.0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
190674,1.7918,0.0,-3.7377,3.6402,4.0,2.0461,3.6332,3.7186,6.5298,4.1687,4.0002,3.1577,4.6654,8.1768,6.3333,5.1637,-2.7272,3.3322,2.7183,2.7794,-3.9318,4.1311,4.0184,-4.1563,1.0,10.2057,2.6391,3.4644,2.3698,0.5814,2.4203,0.3001,2.2834,2.6212,0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
82252,1.6094,2.0,-3.091,3.0492,1.0,2.276,3.6064,3.5612,5.8728,3.4852,3.8838,3.2393,4.491,8.1249,6.2841,5.1808,-2.5088,3.434,2.65,2.7794,-3.7377,3.956,3.6536,-3.7096,1.0,9.7577,2.5541,3.4281,1.7396,0.1337,1.8325,0.1053,2.9862,2.5458,0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
181550,1.7918,4.0,-3.6636,0.0,1.0,2.0461,3.4915,3.694,6.0644,3.5154,4.0878,3.0688,4.5561,7.9805,5.2627,5.1347,-2.1151,3.5553,2.7183,3.1826,-3.6376,3.8554,3.7754,-4.5833,1.0,9.2772,2.9444,3.5644,1.9014,0.1823,1.8325,0.0908,2.5502,1.7497,0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
56823,1.6094,1.0,-2.9957,3.0007,1.0,1.3186,3.5215,3.5892,5.9571,3.5447,3.9041,3.2393,4.5561,8.0506,6.1924,5.1919,-2.5088,3.434,2.7822,2.8473,-3.6889,3.1022,4.3388,-3.6594,1.0,10.1178,0.0,3.361,1.5465,0.0,1.8325,0.0998,2.4689,2.6212,0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
103173,1.9459,1.0,-2.5649,3.2995,4.0,1.5556,3.2517,3.6688,5.7953,3.8422,3.679,3.1142,4.5455,7.8893,5.6802,5.0678,-2.7906,3.2958,2.7822,2.7794,-3.8067,4.0118,4.0347,-3.9286,1.0,9.3394,1.6094,3.0548,2.3698,0.435,2.6567,0.4055,2.2834,2.2776,0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
150025,1.6094,2.0094,-2.3979,2.8958,4.0,1.8942,3.4915,3.0059,5.8644,3.6008,3.9041,3.1142,4.1305,8.2336,5.8999,4.9616,-2.7272,3.3322,2.5767,2.8396,-3.9703,4.2377,3.6536,-4.3417,1.0,9.4588,2.1972,3.2954,2.2716,0.4855,2.3272,0.3365,2.1758,2.1694,0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10545,1.9459,0.0,-3.7612,2.839,1.0,1.9078,3.7573,3.4721,6.0527,3.3544,4.0878,3.4183,4.6464,7.9089,5.5134,4.9259,-2.5088,3.434,2.9525,2.7794,-3.8067,3.8554,4.1838,-4.2317,1.0,9.4227,3.0445,3.6328,1.7396,0.0953,1.8325,0.0953,2.1758,1.5587,0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42937,1.9459,1.0,-3.6376,2.5725,2.0,2.0461,3.7573,3.3744,5.8672,3.282,4.0002,3.3849,4.4333,8.0496,5.7589,5.0358,-2.7272,3.3322,2.8989,2.8473,-3.7612,3.4734,4.4498,-4.0044,0.0,9.5169,3.0445,3.6328,1.7396,0.1053,1.8325,0.0953,2.1758,2.2776,0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48878,1.9459,3.0,-3.2958,3.1398,4.0,1.8942,3.6742,3.4721,6.0456,3.7984,3.8417,3.1577,4.4683,7.8294,5.2149,4.8428,-2.587,3.4012,2.7779,2.7794,-4.0604,3.4094,4.1209,-3.9088,1.0,9.2065,2.3026,3.2664,2.2716,0.375,2.6567,0.3893,2.2834,2.0481,0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38340,1.7918,0.0,-3.6636,2.6461,3.0,2.276,3.4915,2.7853,5.5957,3.1192,3.7979,3.2393,3.8332,8.1329,6.1247,4.3151,-2.7906,3.2958,2.7822,2.7794,-4.0943,3.5903,4.1209,-4.1245,1.0,9.744,2.1972,3.2637,2.0406,0.5596,1.9809,0.2414,2.1758,1.5587,1,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
127170,1.9459,3.0,-3.6376,2.9496,2.0,2.0461,3.6064,0.0,6.0597,3.6278,3.8838,3.1577,4.3846,8.11,5.9738,4.8269,-2.587,3.4012,2.7822,2.7794,-4.0073,4.4337,3.5442,-4.2882,1.0,9.9721,2.4849,3.3867,2.0406,0.2414,2.1101,0.1823,2.2834,2.5458,0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5636,1.9459,4.0,-3.1781,3.0492,2.0,1.5556,3.4915,3.643,6.3827,4.0712,4.0002,3.2393,4.9573,7.9192,5.7333,5.1288,-2.7906,3.2958,3.5012,2.7794,-3.6636,3.3049,4.2851,-4.2317,1.0,9.5795,3.0445,3.491,1.7396,0.1053,1.8325,0.0998,3.1701,1.91,0,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33030,1.9459,0.0,-3.4657,2.7146,3.0,2.276,3.7573,3.1444,5.9276,3.3189,4.438,3.954,4.1305,8.0342,6.0958,4.4866,-2.7272,3.3322,2.8989,3.096,-3.8918,3.7898,3.6536,-4.0402,0.0,9.9988,2.7081,3.6589,2.1628,0.3365,2.2246,0.2231,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
48030,1.0986,2.0,-3.2958,2.7787,1.0,1.5556,3.7573,3.2271,5.766,3.3189,4.0002,3.2393,4.2656,7.9574,5.7526,4.752,-1.6659,3.6376,2.0985,2.7794,-3.8286,3.9935,3.8419,-3.8885,1.0,9.4277,3.0445,3.6328,1.7396,0.1178,1.6581,0.0516,2.1758,2.1694,0,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17452,2.3979,2.0,-3.1781,2.7787,2.0,1.7471,4.1405,3.5612,5.9303,3.282,4.3122,3.2393,4.5455,8.0132,5.79,4.552,-2.587,3.4012,2.7779,2.8396,-3.9703,3.834,3.8202,-3.9481,1.0,9.4109,3.3673,3.8137,2.0406,0.2624,2.1101,0.174,2.1758,1.7497,0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
186795,1.7918,0.0,-1.7918,2.7146,3.0,1.9078,3.4915,3.1444,6.1908,3.8842,3.9241,3.1577,4.7204,7.9228,5.5568,5.0292,-3.1901,3.4012,3.3015,2.7794,-4.382,2.9039,3.1618,-4.2604,1.0,9.4639,0.0,3.3724,1.5465,0.0,1.9809,0.1823,2.2834,2.3752,0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
118692,1.9459,0.0,-3.1781,2.6461,1.0,1.8942,4.0576,3.1444,5.8558,3.1625,4.2429,3.7017,4.0291,7.9598,5.3936,4.6522,-2.4239,3.4657,2.7822,2.8396,-4.2195,3.8968,3.1618,-4.9115,0.5067,9.7409,3.5835,3.9668,1.7396,0.1337,1.6581,0.0686,2.1758,1.5587,1,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
167924,1.9459,3.0,-2.7726,2.5725,1.0,1.9078,3.8677,3.0059,5.6776,3.074,4.0878,3.7731,3.9553,8.2763,5.5255,4.4166,-1.9865,3.5835,2.7183,2.7794,-4.2627,4.2231,3.1618,-4.6135,0.0,9.3364,3.2189,3.7333,1.9014,0.2231,1.8325,0.1053,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
157425,2.0794,1.0,-3.5835,2.4068,1.0,1.8942,3.8677,3.2271,5.8119,3.1625,4.0878,3.7017,4.1305,7.691,0.0,4.4978,-2.6596,3.3673,2.8422,2.7794,-4.382,2.9039,3.1618,-4.9115,0.0,0.0,0.0,3.7172,1.5465,0.0,1.9809,0.1275,2.1758,1.5587,1,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
28107,1.3863,3.0,-3.3673,2.4931,1.0,1.9078,3.6332,2.6536,5.5578,3.0267,3.9041,3.57,3.6941,8.0342,6.0234,4.3016,-1.9865,3.5835,2.4118,2.7794,-3.5264,3.8968,4.3388,-3.8885,0.0,9.8221,2.7726,3.491,1.7396,0.2231,1.6581,0.0953,2.1758,1.5587,1,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
90807,1.6094,2.0,-3.2189,2.4931,1.0,1.5556,3.7573,3.9623,5.6141,3.074,4.0002,3.4183,3.9928,7.9235,5.1417,4.4978,-2.3312,3.4965,2.5767,2.7794,-3.8712,3.1882,4.1528,-4.2023,0.0,8.8171,0.0,3.6328,1.5465,0.0,1.6581,0.0573,2.1758,1.5587,1,0.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36069,1.9459,4.0,-2.1972,2.7146,3.0,1.7471,3.5215,3.1003,5.6534,3.2039,3.8201,3.2393,4.1464,8.1246,5.826,4.633,-2.7272,3.3322,2.8989,2.8964,-3.4012,3.4419,4.4262,-4.2882,0.0,10.0338,2.3979,3.3137,1.9014,0.2515,1.9809,0.1621,2.1758,2.5458,0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
164522,1.9459,1.0,-3.1781,2.7787,3.0,1.5556,3.3262,3.1444,5.6776,3.2437,3.7979,3.2393,4.0467,8.0708,5.7526,4.4866,-2.5088,3.434,2.7183,3.0497,-3.8286,4.2801,3.798,-4.2744,1.0,9.3391,2.3979,3.5009,2.1628,0.3365,2.2246,0.2135,2.1758,1.5587,1,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
153957,1.9459,1.0,-3.8501,2.6461,2.0,1.9078,0.0,3.1866,5.698,3.2437,3.9041,3.2393,4.2515,8.724,6.0088,4.7691,-2.7272,3.3322,2.8422,3.3361,-4.0254,4.2661,3.6792,-4.2023,0.5067,9.2515,2.4849,3.4061,1.9014,0.2515,1.9809,0.1544,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23723,1.9459,2.0,-3.9512,2.7146,4.0,1.5556,3.4915,3.0059,5.7438,3.3544,3.7979,3.1577,3.9553,8.029,6.0234,4.4166,-2.7272,3.3322,2.7822,2.8964,-3.8712,3.8554,3.9043,-3.8678,1.0,9.8245,2.1972,3.5009,2.1628,0.4055,2.5055,0.4055,2.2834,1.5587,1,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
189202,1.0986,0.0,-3.1781,2.6461,4.0,1.8942,3.4915,2.7853,5.6742,3.2039,3.8417,3.1577,3.7187,7.9546,5.8522,4.552,-2.3312,3.4965,1.9677,2.7794,-3.7136,3.6698,4.1684,-4.4525,0.0,9.8601,2.4849,3.3724,1.9014,0.4055,1.9809,0.3185,2.1758,2.1694,0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
135263,1.9459,3.0,-3.4657,2.5725,3.0,1.3186,3.4915,2.9017,5.6285,3.1625,3.7979,3.2393,3.8961,7.934,5.4293,4.4045,-2.3312,3.4965,2.7183,2.7794,-3.912,3.834,4.2285,-4.7608,0.0,9.1793,2.3979,3.2702,1.9014,0.2874,2.1101,0.2685,2.1758,1.5587,1,0.0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
57676,1.9459,4.0,-0.6931,2.6461,1.0,1.9078,3.6847,3.4406,5.8119,3.3189,3.9437,3.2393,4.4214,8.0754,6.3648,4.8269,-2.587,3.4012,2.8422,2.7794,-3.912,3.8968,3.8631,-3.7338,1.0,10.0254,0.0,3.5501,1.5465,0.0,1.6581,0.0469,3.0823,1.7497,0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
130277,1.9459,3.0,-3.7842,0.0,2.0,2.0461,3.4915,3.4721,5.8385,3.3888,3.9041,3.2393,4.4451,7.9591,5.5607,4.8584,-1.9865,3.5835,2.7183,2.8396,-3.7612,3.8669,3.798,-4.2317,0.0,9.3635,2.3979,3.3257,1.7396,0.0871,1.9809,0.1275,2.1758,2.2776,0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
111168,1.7918,4.0,-3.2958,2.4931,1.0,1.8942,3.9671,2.9017,5.6499,3.074,4.1683,3.4183,3.9553,7.8484,5.3181,4.3671,-1.6659,3.7136,2.8422,2.7794,-3.6889,4.5346,4.1838,-3.9088,0.0,9.0892,2.3979,3.3257,1.7396,0.1337,1.6581,0.0686,2.1758,1.5587,1,0.0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
68240,1.9459,4.0,-3.0445,3.0007,1.0,1.5556,3.7573,3.643,6.0192,3.4852,4.6287,3.1577,4.5241,7.7938,5.5452,5.1464,-2.229,3.5264,2.7183,2.7794,-3.989,3.7435,3.9818,-4.3019,1.0,9.4238,2.9957,3.6127,2.0406,0.2414,2.1101,0.1672,2.5502,1.91,0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42791,1.9459,2.0,-3.2189,2.8958,2.0,2.0461,3.6332,3.408,5.8472,3.422,3.9041,3.2393,4.2656,8.1373,5.7203,5.0551,-2.587,3.4012,2.8422,2.7794,-3.5553,3.644,4.3772,-4.2023,1.0,9.7058,2.5541,3.384,1.7396,0.1544,1.9809,0.2414,2.2834,1.5587,1,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
100803,1.9459,1.0,-3.6109,2.4068,3.0,1.9078,3.4915,2.9017,5.5957,3.1625,3.7979,3.2393,0.0,7.9678,5.7589,4.3544,-2.587,3.4012,2.7822,2.7794,-4.1109,4.1149,4.1989,-3.7805,0.0,9.6589,0.0,3.1809,1.5465,0.0,2.1101,0.2685,2.1758,1.5587,1,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
49624,1.9459,0.0,-3.434,2.8958,2.0,2.0461,3.7573,3.694,5.9896,3.4852,4.0878,3.2393,4.5769,7.9383,5.7589,5.1919,-2.587,3.4012,2.7822,2.8396,-3.6636,3.4094,4.0003,-3.9088,0.0,9.6822,3.0445,3.6328,1.9014,0.1823,1.9809,0.1544,2.1758,2.4641,0,0.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6047,1.9459,4.0,-1.0986,3.2619,2.0,2.276,3.4915,3.7186,6.4204,4.0365,3.9041,3.1577,5.0053,8.6444,6.4036,5.158,-2.5088,3.434,3.4063,2.7794,-3.7136,3.6698,4.243,-3.9286,1.0,10.2547,2.4849,3.3459,1.9014,0.1672,2.4203,0.2874,2.2834,2.6212,0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
127744,1.8547,3.0,-2.4849,2.8958,2.0,1.9078,3.4915,3.5612,5.8297,3.422,3.8417,3.2393,4.491,7.9333,6.0426,5.1919,-2.7906,3.3673,2.7183,2.7794,-4.4298,3.1882,3.5149,-3.9088,1.0,9.7828,2.4849,3.361,1.9014,0.2231,1.8325,0.1053,2.9862,2.5458,0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
122331,1.6094,2.0,-1.9459,3.0492,1.0,1.5556,3.4915,3.5324,5.8029,3.5447,3.8417,3.1142,4.5021,7.9605,5.649,5.0988,-2.3312,3.4965,2.65,2.7794,-3.3673,4.0474,4.2988,-4.1245,1.0,9.7967,2.4849,3.361,1.9014,0.2231,1.8325,0.1053,2.4689,2.3752,0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
83051,2.3191,3.0,-3.091,2.4931,2.0,2.276,3.7804,2.9552,5.7374,3.1192,4.1683,3.57,3.9162,8.1422,6.1463,4.3922,-2.1151,3.5553,2.8422,2.7794,-3.7842,2.9039,4.5066,-3.7338,0.0,10.092,3.434,3.7686,1.7396,0.1544,1.8325,0.1337,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
152821,1.9459,0.0,-3.8067,2.7146,3.0,2.0461,3.3262,3.1003,5.6104,3.2039,3.7979,3.1577,4.0111,8.2484,5.6595,4.5089,-2.7906,3.2958,2.7822,2.8396,-3.8501,3.8763,4.2138,-3.6594,1.0,9.7271,2.0794,3.1912,2.0406,0.2874,2.1101,0.2111,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32260,1.6094,0.0,-1.7918,3.4688,1.0,1.8942,3.4915,3.7186,6.5796,4.2715,4.0709,3.1142,4.6933,7.848,5.3891,5.1919,-1.6659,3.6376,2.4977,2.7794,-3.3322,3.8669,4.6407,-4.1719,1.0,9.2974,2.1972,3.2797,1.9014,0.1672,2.1101,0.1823,2.4689,1.7497,0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
69348,1.9459,3.0,-3.3673,2.7146,1.0,1.7471,3.6742,3.4406,5.8326,3.3189,3.9241,3.1577,4.3846,8.0661,6.1506,4.8738,-2.229,3.5264,2.7183,2.7794,-3.9703,4.2231,4.1209,-4.2023,0.0,9.9065,2.7081,3.491,1.9014,0.1672,1.9809,0.1275,2.1758,2.5458,0,0.0,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
160488,1.9459,2.0094,-3.1781,2.7787,4.0,1.8942,3.5215,3.1444,5.7691,3.3189,3.8201,3.2393,4.1464,7.95,5.9135,4.5089,-2.7906,3.2958,2.7822,2.7794,-3.9005,3.695,4.3123,-4.5522,1.0,9.8251,2.3979,3.3318,1.8613,0.3365,2.3272,0.2874,2.2834,1.5587,1,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
133489,1.9459,3.0,-2.3979,2.5725,3.0,1.9078,3.7804,2.9552,5.7846,3.2039,4.0183,3.4183,3.9553,7.9243,5.6836,4.7798,-2.5088,3.434,2.7822,2.8473,-3.7842,4.147,4.0362,-4.2744,1.0,9.2035,2.7726,3.4985,1.9014,0.2515,2.1101,0.2515,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
